"SEMEL_YISHUV","year","locality","loc","distance","SHEM_YISHUV.x","SHEM_YISHUV_ENGLISH.x","treated","temporal_distance","number_of_red_alerts","temporal_group","likud_percentage","post","year_election","X","SHEM_YISHUV.y","SHEM_YISHUV_ENGLISH.y","Religion_yishuv_Code","Religion_yishuv_Txt","Pop_Total","Male_Total","Female_Total","age_0_14","age_15_19","age_20_29","age_30_64","age_65_up","Shape_Area","density","age_65_up_percentage","ntl","right_wing_percentage","turnout_percentage","red_alert_number_category","time_to_treatment"
2730,2022,"טייבה","טייבה",84.8626966179059,"טייבה","TAYIBE",1,227,5,"temporal_distance > 149",0.0034480776966841,TRUE,"2022",16176,"טייבה","TAYIBE",2,"לא יהודי",46020,23179,22842,13076,4784,8148,17184,2829,18.9068354008579,2434.04033643366,0.0614732724902216,NA,0.00241365438767887,0.577131413939135,"3-5 Alerts",NA
276,2006,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,0,"temporal_distance > 149",0.0531914893617021,FALSE,"2006",2714,"צור משה","ZUR MOSHE",1,NA,2243,NA,NA,NA,NA,NA,NA,NA,2.05243772336851,1092.8468008855,NA,61,0.0522243713733075,0.925425285627575,"No Alerts",-3
276,2009,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,0,"temporal_distance > 149",0.111396743787489,FALSE,"2009",2717,"צור משה","ZUR MOSHE",1,NA,2932,NA,NA,NA,NA,NA,NA,NA,2.05243772336851,1428.54517173263,NA,59,0.053127677806341,0.80437756497948,"No Alerts",-2
276,2013,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,0,"temporal_distance > 149",0.115931189229619,FALSE,"2013",2715,"צור משה","ZUR MOSHE",1,"יהודי",3310,1720,1590,1170,200,200,1470,280,2.05243772336851,1612.7164114717,0.0845921450151057,63,0.0448765893792072,0.808433734939759,"No Alerts",-1
276,2015,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.102544910179641,TRUE,"2015",2723,"צור משה","ZUR MOSHE",1,"יהודי",3110,1600,1510,1120,250,220,1310,220,2.05243772336851,1515.27131108066,0.0707395498392283,62.25,0.0471556886227545,0.795481569560048,"3-5 Alerts",0
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.106918238993711,TRUE,"2019.2",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0614954577218728,0.783060109289617,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.106918238993711,TRUE,"2019.2",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0614954577218728,0.779484366428963,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.106918238993711,TRUE,"2019.2",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0367491166077739,0.783060109289617,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.106918238993711,TRUE,"2019.2",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0367491166077739,0.779484366428963,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.10530035335689,TRUE,"2019",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0614954577218728,0.783060109289617,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.10530035335689,TRUE,"2019",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0614954577218728,0.779484366428963,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.10530035335689,TRUE,"2019",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0367491166077739,0.783060109289617,"3-5 Alerts",NA
276,2019,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.10530035335689,TRUE,"2019",2722,"צור משה","ZUR MOSHE",1,"יהודי",3291,1712,1579,908,372,292,1389,329,2.05243772336851,1603.45912693455,0.099969614099058,NA,0.0367491166077739,0.779484366428963,"3-5 Alerts",NA
276,2020,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.13268156424581,TRUE,"2020",2709,"צור משה","ZUR MOSHE",1,"יהודי",3312,1726,1585,865,397,318,1389,343,2.05243772336851,1613.69086247561,0.103562801932367,NA,0.0614525139664804,0.772629310344828,"3-5 Alerts",NA
276,2021,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.0896646132785763,TRUE,"2021",2720,"צור משה","ZUR MOSHE",1,"יהודי",3264,1702,1562,804,411,344,1376,330,2.05243772336851,1590.30403838176,0.101102941176471,NA,0.0835044490075291,0.766929133858268,"3-5 Alerts",NA
276,2022,"צור משה","צורמשה",86.5786062173488,"צור משה","ZUR MOSHE",1,227,5,"temporal_distance > 149",0.106973595125254,TRUE,"2022",2721,"צור משה","ZUR MOSHE",1,"יהודי",3253,1685,1567,741,428,382,1374,328,2.05243772336851,1584.94455786025,0.100830003074085,NA,0.0528097494922139,0.751906456532791,"3-5 Alerts",NA
278,2006,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0099009900990099,FALSE,"2006",2731,"אושה","USHA",1,NA,350,NA,NA,NA,NA,NA,NA,NA,0.306711044452318,1141.13921337584,NA,59.25,0.0099009900990099,0.778295888088173,"No Alerts",-3
278,2009,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.037914691943128,FALSE,"2009",2737,"אושה","USHA",1,NA,417,NA,NA,NA,NA,NA,NA,NA,0.306711044452318,1359.5858627935,NA,59,0.037914691943128,0.654320987654321,"No Alerts",-2
278,2013,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0833333333333333,FALSE,"2013",2732,"אושה","USHA",1,"יהודי",450,220,230,80,30,60,180,100,0.306711044452318,1467.17898862608,0.222222222222222,63,0.0043859649122807,0.688427299703264,"No Alerts",-1
278,2015,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0604838709677419,TRUE,"2015",2738,"אושה","USHA",1,"יהודי",460,230,230,90,30,50,200,90,0.306711044452318,1499.7829661511,0.195652173913043,62.25,0.032258064516129,0.723032069970845,"No Alerts",0
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0446096654275093,TRUE,"2019",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0185873605947955,0.699731903485255,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0446096654275093,TRUE,"2019",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0185873605947955,0.741046831955923,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0446096654275093,TRUE,"2019",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0383141762452107,0.699731903485255,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0446096654275093,TRUE,"2019",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0383141762452107,0.741046831955923,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0689655172413793,TRUE,"2019.2",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0185873605947955,0.699731903485255,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0689655172413793,TRUE,"2019.2",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0185873605947955,0.741046831955923,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0689655172413793,TRUE,"2019.2",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0383141762452107,0.699731903485255,"No Alerts",NA
278,2019,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0689655172413793,TRUE,"2019.2",2730,"אושה","USHA",1,"יהודי",533,274,260,134,24,60,220,95,0.306711044452318,1737.79200208378,0.178236397748593,NA,0.0383141762452107,0.741046831955923,"No Alerts",NA
278,2020,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0769230769230769,TRUE,"2020",2726,"אושה","USHA",1,"יהודי",556,283,270,145,25,58,228,100,0.306711044452318,1812.78115039133,0.179856115107914,NA,0.0384615384615385,0.706521739130435,"No Alerts",NA
278,2021,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0869565217391304,TRUE,"2021",2729,"אושה","USHA",1,"יהודי",588,300,289,164,26,56,245,99,0.306711044452318,1917.11387847141,0.168367346938776,NA,0.0543478260869565,0.722513089005236,"No Alerts",NA
278,2022,"אושה","אושה",145.068629399528,"אושה","USHA",0,NA,0,"no_red_alert",0.0975609756097561,TRUE,"2022",2734,"אושה","USHA",1,"יהודי",628,322,306,186,24,53,264,100,0.306711044452318,2047.5297885715,0.159235668789809,NA,0.0627177700348432,0.71712158808933,"No Alerts",NA
284,2006,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,0,"temporal_distance > 149",0.0467289719626168,FALSE,"2006",2791,"שדה ורבורג","SEDE WARBURG",1,NA,1174,NA,NA,NA,NA,NA,NA,NA,1.17340974318462,1000.50302702769,NA,61,0.0411214953271028,0.717701882948902,"No Alerts",-3
284,2009,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,0,"temporal_distance > 149",0.129848229342327,FALSE,"2009",2787,"שדה ורבורג","SEDE WARBURG",1,NA,1260,NA,NA,NA,NA,NA,NA,NA,1.17340974318462,1073.793708735,NA,59,0.0421585160202361,0.773609314359638,"No Alerts",-2
284,2013,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,0,"temporal_distance > 149",0.101583113456464,FALSE,"2013",2786,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1470,740,730,470,90,120,650,150,1.17340974318462,1252.7593268575,0.102040816326531,63,0.0329815303430079,0.802950474183351,"No Alerts",-1
284,2015,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0941176470588235,TRUE,"2015",2788,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1480,760,730,430,130,130,630,170,1.17340974318462,1261.28149914905,0.114864864864865,62,0.0339869281045752,0.811640211640212,"3-5 Alerts",0
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.087719298245614,TRUE,"2019.2",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0377867746288799,0.742,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.087719298245614,TRUE,"2019.2",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0377867746288799,0.789847715736041,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.087719298245614,TRUE,"2019.2",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0218790218790219,0.742,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.087719298245614,TRUE,"2019.2",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0218790218790219,0.789847715736041,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0823680823680824,TRUE,"2019",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0377867746288799,0.742,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0823680823680824,TRUE,"2019",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0377867746288799,0.789847715736041,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0823680823680824,TRUE,"2019",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0218790218790219,0.742,"3-5 Alerts",NA
284,2019,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0823680823680824,TRUE,"2019",2789,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1478,752,726,387,146,144,610,191,1.17340974318462,1259.57706469074,0.129228687415426,NA,0.0218790218790219,0.789847715736041,"3-5 Alerts",NA
284,2020,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.105191256830601,TRUE,"2020",2785,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1442,732,711,362,140,155,591,194,1.17340974318462,1228.89724444117,0.134535367545076,NA,0.0368852459016393,0.734468937875752,"3-5 Alerts",NA
284,2021,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0755968169761273,TRUE,"2021",2796,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1436,716,720,343,151,152,588,201,1.17340974318462,1223.78394106624,0.139972144846797,NA,0.0583554376657825,0.756513026052104,"3-5 Alerts",NA
284,2022,"שדה ורבורג","שדהורבורג",77.6882803266011,"שדה ורבורג","SEDE WARBURG",1,227,5,"temporal_distance > 149",0.0818553888130969,TRUE,"2022",2795,"שדה ורבורג","SEDE WARBURG",1,"יהודי",1411,705,707,321,144,171,570,206,1.17340974318462,1202.47851033737,0.145995747696669,NA,0.0491132332878581,0.723258096172718,"3-5 Alerts",NA
285,2006,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.00882352941176471,FALSE,"2006",2802,"אלונים","ALLONIM",1,NA,521,NA,NA,NA,NA,NA,NA,NA,2.7881374048505,186.863100467581,NA,60,0.0176470588235294,0.593264700750305,"No Alerts",-3
285,2009,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0317919075144509,FALSE,"2009",2807,"אלונים","ALLONIM",1,NA,445,NA,NA,NA,NA,NA,NA,NA,2.7881374048505,159.604759516456,NA,59,0.0606936416184971,0.7,"No Alerts",-2
285,2013,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0335917312661499,FALSE,"2013",2801,"אלונים","ALLONIM",1,"יהודי",480,240,240,90,20,80,200,90,2.7881374048505,172.157942849211,0.1875,62,0.0284237726098191,0.762278978388998,"No Alerts",-1
285,2015,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0421836228287841,TRUE,"2015",2803,"אלונים","ALLONIM",1,"יהודי",470,240,230,100,20,50,210,90,2.7881374048505,168.571319039853,0.191489361702128,58,0.0248138957816377,0.789168278529981,"No Alerts",0
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0606060606060606,TRUE,"2019.2",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0429292929292929,0.773879142300195,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0606060606060606,TRUE,"2019.2",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0429292929292929,0.781496062992126,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0606060606060606,TRUE,"2019.2",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0277777777777778,0.773879142300195,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0606060606060606,TRUE,"2019.2",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0277777777777778,0.781496062992126,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0404040404040404,TRUE,"2019",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0429292929292929,0.773879142300195,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0404040404040404,TRUE,"2019",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0429292929292929,0.781496062992126,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0404040404040404,TRUE,"2019",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0277777777777778,0.773879142300195,"No Alerts",NA
285,2019,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0404040404040404,TRUE,"2019",2811,"אלונים","ALLONIM",1,"יהודי",515,254,261,144,27,37,200,0,2.7881374048505,184.711126181966,0,NA,0.0277777777777778,0.781496062992126,"No Alerts",NA
285,2020,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0586666666666667,TRUE,"2020",2809,"אלונים","ALLONIM",1,"יהודי",525,262,262,163,21,38,198,105,2.7881374048505,188.297749991325,0.2,NA,0.0293333333333333,0.735812133072407,"No Alerts",NA
285,2021,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0606060606060606,TRUE,"2021",2800,"אלונים","ALLONIM",1,"יהודי",548,275,273,177,17,32,210,113,2.7881374048505,196.546984752849,0.206204379562044,NA,0.0656565656565657,0.783464566929134,"No Alerts",NA
285,2022,"אלונים","אלונים",137.734507699864,"אלונים","ALLONIM",0,NA,0,"no_red_alert",0.0712468193384224,TRUE,"2022",2813,"אלונים","ALLONIM",1,"יהודי",552,278,274,171,23,33,211,114,2.7881374048505,197.981634276593,0.206521739130435,NA,0.0381679389312977,0.758157389635317,"No Alerts",NA
287,2006,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,0,"temporal_distance > 149",0.0252365930599369,FALSE,"2006",2841,"תל יצחק","TEL YIZHAQ",1,NA,851,NA,NA,NA,NA,NA,NA,NA,0.428121002084631,1987.75578833148,NA,61,0.0315457413249211,0.545885067886115,"No Alerts",-3
287,2009,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,0,"temporal_distance > 149",0.105788423153693,FALSE,"2009",2838,"תל יצחק","TEL YIZHAQ",1,NA,671,NA,NA,NA,NA,NA,NA,NA,0.428121002084631,1567.3139059582,NA,59,0.0399201596806387,0.82018927444795,"No Alerts",-2
287,2013,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,0,"temporal_distance > 149",0.115173674588665,FALSE,"2013",2833,"תל יצחק","TEL YIZHAQ",1,"יהודי",970,480,490,130,170,40,160,480,0.428121002084631,2265.71458834494,0.494845360824742,63,0.0310786106032907,0.832831325301205,"No Alerts",-1
287,2015,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.091710758377425,TRUE,"2015",2829,"תל יצחק","TEL YIZHAQ",1,"יהודי",1020,510,510,170,170,50,160,480,0.428121002084631,2382.50400011529,0.470588235294118,62.5,0.037037037037037,0.845925925925926,"3-5 Alerts",0
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.107547169811321,TRUE,"2019.2",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0641509433962264,0.81447963800905,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.107547169811321,TRUE,"2019.2",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0641509433962264,0.819018404907976,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.107547169811321,TRUE,"2019.2",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0297951582867784,0.81447963800905,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.107547169811321,TRUE,"2019.2",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0297951582867784,0.819018404907976,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.0931098696461825,TRUE,"2019",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0641509433962264,0.81447963800905,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.0931098696461825,TRUE,"2019",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0641509433962264,0.819018404907976,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.0931098696461825,TRUE,"2019",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0297951582867784,0.81447963800905,"3-5 Alerts",NA
287,2019,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.0931098696461825,TRUE,"2019",2837,"תל יצחק","TEL YIZHAQ",1,"יהודי",1021,472,549,170,203,37,179,431,0.428121002084631,2384.8397883507,0.422135161606268,NA,0.0297951582867784,0.819018404907976,"3-5 Alerts",NA
287,2020,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.110679611650485,TRUE,"2020",2832,"תל יצחק","TEL YIZHAQ",1,"יהודי",803,338,462,129,24,32,168,450,0.428121002084631,1875.63795303194,0.560398505603985,NA,0.0446601941747573,0.807339449541284,"3-5 Alerts",NA
287,2021,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.123222748815166,TRUE,"2021",2836,"תל יצחק","TEL YIZHAQ",1,"יהודי",823,343,479,132,27,31,174,458,0.428121002084631,1922.35371774008,0.556500607533414,NA,0.0947867298578199,0.326687116564417,"3-5 Alerts",NA
287,2022,"תל יצחק","תליצחק",80.7572408101525,"תל יצחק","TEL YIZHAQ",1,227,5,"temporal_distance > 149",0.101321585903084,TRUE,"2022",2831,"תל יצחק","TEL YIZHAQ",1,"יהודי",834,354,479,137,28,34,184,450,0.428121002084631,1948.04738832956,0.539568345323741,NA,0.0616740088105727,0.335285505124451,"3-5 Alerts",NA
288,2006,"בית יהושע","ביתיהושע",81.0957942673354,"בית יהושע","BET YEHOSHUA",1,227,0,"temporal_distance > 149",0.061381074168798,FALSE,"2006",2851,"בית יהושע","BET YEHOSHUA",1,NA,784,NA,NA,NA,NA,NA,NA,NA,1.22435874630292,640.3351978065,NA,61,0.0895140664961637,0.778905023547881,"No Alerts",-3
288,2009,"בית יהושע","ביתיהושע",81.0957942673354,"בית יהושע","BET YEHOSHUA",1,227,0,"temporal_distance > 149",0.161764705882353,FALSE,"2009",2854,"בית יהושע","BET YEHOSHUA",1,NA,901,NA,NA,NA,NA,NA,NA,NA,1.22435874630292,735.895425030174,NA,59,0.0840336134453782,0.811224489795918,"No Alerts",-2
288,2013,"בית יהושע","ביתיהושע",81.0957942673354,"בית יהושע","BET YEHOSHUA",1,227,0,"temporal_distance > 149",0.138132295719844,FALSE,"2013",2844,"בית יהושע","BET YEHOSHUA",1,"יהודי",1010,480,530,350,60,70,450,80,1.22435874630292,824.921619623169,0.0792079207920792,63,0.0583657587548638,0.795384615384615,"No Alerts",-1
