"SEMEL_YISHUV","locality","loc","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","distance","SHEM_YISHUV"
417,"יקום","יקום",0.867754883596468,0.771894093686354,0.811881188118812,0.803149606299213,0.804832713754647,0.77634011090573,0.78348623853211,0.782374100719424,0.764298093587522,79.0778363666868,"יקום"
418,"בני ציון","בניציון",0.850941131503598,0.793363499245852,0.796565389696169,0.821561338289963,0.75121359223301,0.75750300120048,0.752955082742317,0.738317757009346,0.72196261682243,76.9655374123577,"בני ציון"
422,"חרב לאת","חרבלאת",0.607557230597431,0.784444444444444,0.79957805907173,0.823529411764706,0.786948176583493,0.761194029850746,0.756855575868373,0.750877192982456,0.72572402044293,97.4927190979192,"חרב לאת"
423,"העוגן","העוגן",0.974610819914687,0.715044247787611,0.728205128205128,0.766169154228856,0.762295081967213,0.752442996742671,0.744749596122779,0.7424,0.706336939721793,93.8403085909398,"העוגן"
425,"משמרת","משמרת",0.859305183199285,0.817325800376648,0.807291666666667,0.810289389067524,0.803053435114504,0.75920245398773,0.795144157814871,0.796946564885496,0.785819793205318,79.2502800375336,"משמרת"
426,"עין כרמל","עיןכרמל",1,0.745762711864407,0.822368421052632,0.8,0.800383877159309,0.774378585086042,0.771428571428571,0.78544776119403,0.74585635359116,127.212570377992,"עין כרמל"
427,"כפר גלים","כפרגלים",0.739055907172996,0.632911392405063,0.674698795180723,0.714285714285714,0.685393258426966,0.602040816326531,0.521276595744681,0.547169811320755,0.586206896551724,136.74425757061,"כפר גלים"
429,"אלוני אבא","אלוניאבא",0.902419544280009,0.844282238442822,0.84,0.821603927986907,0.795795795795796,0.775811209439528,0.777126099706745,0.754609929078014,0.73252688172043,140.676093404793,"אלוני אבא"
430,"בית לחם הגלילית","ביתלחםהגלילית",0.755927943024717,0.757281553398058,0.774545454545455,0.791071428571429,0.780998389694042,0.736507936507937,0.723809523809524,0.736757624398074,0.743377483443709,141.496455729688,"בית לחם הגלילית"
433,"נחשולים","נחשולים",0.799158138754595,0.750670241286863,0.764705882352941,0.8,0.796610169491525,0.779439252336449,0.754253308128544,0.795158286778399,0.76007326007326,119.597136707996,"נחשולים"
434,"החותרים","החותרים",0.893487405115312,0.720430107526882,0.775467775467775,0.79324055666004,0.786458333333333,0.755102040816326,0.774576271186441,0.77257525083612,0.752864157119476,135.118820808189,"החותרים"
436,"עין דור","עיןדור",0.652715936099161,0.578796561604584,0.644243208279431,0.668957617411226,0.658185840707965,0.638274336283186,0.625137816979052,0.626898047722343,0.617044228694714,145.996606557834,"עין דור"
437,"רשפים","רשפים",1,0.756302521008403,0.76775956284153,0.79539641943734,0.833613445378151,0.819376026272578,0.811688311688312,0.8125,0.789017341040462,133.941299669556,"רשפים"
439,"שלוחות","שלוחות",0.824102849291766,0.686528497409326,0.733502538071066,0.737662337662338,0.765193370165746,0.721910112359551,0.728813559322034,0.725663716814159,0.704678362573099,133.098021822977,"שלוחות"
442,"גדעונה","גדעונה",0.796998031496063,0.617283950617284,0.674757281553398,0.748031496062992,0.737931034482759,0.690721649484536,0.774744027303754,0.738019169329074,0.721875,133.491834110642,"גדעונה"
444,"רגבים","רגבים",0.719955776672195,0.607558139534884,0.62089552238806,0.688654353562005,0.697560975609756,0.693975903614458,0.70048309178744,0.668235294117647,0.715883668903803,114.672734246288,"רגבים"
445,"רמות מנשה","רמותמנשה",1,0.747068676716918,0.793882978723404,0.794871794871795,0.791717417783191,0.758745476477684,0.777514792899408,0.7847533632287,0.761596548004315,122.63452146658,"רמות מנשה"
446,"אודים","אודים",0.917366946778711,0.778333333333333,0.81021897810219,0.826330532212885,0.785536159600998,0.773182957393484,0.762081784386617,0.776710684273709,0.740696278511405,80.6116315117609,"אודים"
447,"נורדיה","נורדיה",0.589261484783873,0.732467532467532,0.758208955223881,0.791396582203889,0.766839378238342,0.755167958656331,0.763225806451613,0.60328947368421,0.606139777922926,87.7820450358529,"נורדייה"
452,"יזרעאל","יזרעאל",0.618694759396482,0.60427807486631,0.579130434782609,0.624778761061947,0.625441696113074,0.606007067137809,0.604982206405694,0.617021276595745,0.624778761061947,132.307901976871,"יזרעאל"
457,"גזית","גזית",0.829998955125723,0.725978647686833,0.754749568221071,0.746575342465753,0.729001584786054,0.722662440570523,0.710900473933649,0.712977099236641,0.685672514619883,145.851371722604,"גזית"
475,"דחי","דחי",0.393736557146036,0.402816901408451,0.389175257731959,0.603729603729604,0.276985743380855,0.538,0.571428571428571,0.200378071833648,0.399267399267399,138.969763092677,"דחי"
478,"אכסאל","אכסאל",0.349246012921675,0.409474463360474,0.467401166558652,0.663244353182752,0.515850144092219,0.608659011903508,0.679983397322818,0.427910717876533,0.508315606265713,141.384506000495,"אכסאל"
489,"דבוריה","דבוריה",0.523124366770157,0.633566978193146,0.58133472367049,0.742838327296674,0.548860171337302,0.644508255563532,0.699247052138088,0.478404401650619,0.563667912439936,145.430096538835,"דבורייה"
494,"דאלית אל-כרמל","דאליתאלכרמל",0.456769786184377,0.448327827044572,0.578799927706488,0.586406425425339,0.597693786034593,0.593290404642658,0.563302607736548,0.400571914367416,0.550758547814929,131.020713572196,"דאלית אל-כרמל"
497,"טייבה (בעמק)","טייבהבעמק",0.663152873061608,0.733175914994097,0.64968814968815,0.592979127134725,0.395641240569992,0.524979524979525,0.571544715447154,0.365141955835962,0.461302681992337,142.802255754935,"טייבה (בעמק)"
499,"יפיע","יפיע",0.382614805141674,0.447860962566845,0.555931583279978,0.647175678010019,0.446944336317633,0.616880621108463,0.66037020179032,0.422056631892697,0.494588744588745,139.693565798282,"יפיע"
509,"כפר כנא","כפרכנא",0.590148534056424,0.580777096114519,0.598272322955867,0.699729772691146,0.483710850111857,0.628786310632719,0.710316649642492,0.481335176772664,0.525288152673679,149.33450124379,"כפר כנא"
511,"עילוט","עילוט",0.454412705013454,0.414387308533917,0.464491362763916,0.433743016759777,0.280876883930319,0.493431221020093,0.628163653663178,0.321790384969608,0.463978965819457,142.958698505463,"עילוט"
512,"כפר מצר","כפרמצר",0.566371574462942,0.451010886469673,0.510076441973593,0.613029315960912,0.451170759565962,0.651123595505618,0.650662251655629,0.467024128686327,0.540832049306626,145.461289257556,"כפר מצר"
520,"משהד","משהד",0.487245744766091,0.503885685635498,0.563266199649737,0.686773996331771,0.492769540545488,0.589563019140484,0.677753934191702,0.49608899704502,0.484259879437374,148.303984236662,"משהד"
523,"ניין","ניין",0.320638396274377,0.576719576719577,0.744821092278719,0.780678851174935,0.520976353928299,0.6,0.655018587360595,0.539752005835157,0.516597510373444,139.967098557149,"ניין"
524,"נאעורה","נאעורה",0.324442257217848,0.562264150943396,0.549166666666667,0.615566037735849,0.431386347642505,0.60854583046175,0.711368277739959,0.395424836601307,0.540880503144654,140.835680210683,"נאעורה"
526,"סולם","סולם",0.433151503397765,0.622309197651663,0.643908181283108,0.742920599666852,0.443482688391039,0.614646464646465,0.665009940357853,0.396726047183438,0.532303370786517,136.949324291357,"סולם"
529,"אעבלין","אעבלין",0.570445776851075,0.629694578401286,0.592108735814199,0.610696517412935,0.505778076966229,0.62854609929078,0.684534270650264,0.497486362177773,0.593069101473335,149.660927260985,"אעבלין"
532,"עין מאהל","עיןמאהל",0.55447276561006,0.558832758079699,0.613648947951274,0.739665673189063,0.4435318275154,0.598337638998091,0.72952086553323,0.402292693379044,0.520644095788604,146.846168454823,"עין מאהל"
534,"עספיא","עספיא",NA,NA,0.498528847383907,0.531299380089948,0.504397194701102,0.571066828140482,0.560087241003272,0.416988416988417,0.517468619246862,133.790187516579,"עספיא"
537,"פוריידיס","פוריידיס",0.27510095375768,0.393636930754835,0.425750834260289,0.671302978611731,0.640400471142521,0.557906976744186,0.60050597976081,0.290275599372619,0.387271937445699,118.323977152549,"פוריידיס"
541,"ג'סר א-זרקא","גסראזרקא",0.279788404884744,0.222687122268712,0.409551176792556,0.580852156057495,0.217721518987342,0.420127070569548,0.555418165467626,0.24455574912892,0.433786610878661,110.787447321398,"ג'סר א-זרקא"
542,"ריינה","ריינה",0.447469578765882,0.462299278566442,0.536982866694526,0.639815992952922,0.460999201348833,0.57765068191817,0.67890870933893,0.452674897119342,0.527886947069153,145.669542679566,"ריינה"
547,"טמרה (יזרעאל)","טמרהיזרעאל",0.446801717170856,0.685560053981107,0.504181600955794,0.821714285714286,0.545454545454545,0.548104956268222,0.693857965451056,0.425373134328358,0.457399103139013,143.305433535341,"טמרה (יזרעאל)"
549,"גנות הדר","גנותהדר",0.660483870967742,0.8,0.791304347826087,0.823333333333333,0.769559032716927,0.767605633802817,0.76437587657784,0.755894590846047,0.727636849132176,88.951503561417,"גנות הדר"
580,"כרם מהר""ל","כרםמהרל",0.587352423271919,0.799145299145299,0.762411347517731,0.79933110367893,0.777777777777778,0.775384615384615,0.767584097859327,0.74591381872214,0.714710252600297,125.140509798886,"כרם מהר""ל"
586,"מגידו","מגידו",0.835782717255604,0.801932367149758,0.796703296703297,0.765811965811966,0.755233494363929,0.740858505564388,0.744479495268139,0.743076923076923,0.73900293255132,126.577522553311,"מגידו"
590,"נווה אור","נווהאור",0.48921322915131,0.66984126984127,0.707641196013289,0.674922600619195,0.683431952662722,0.688235294117647,0.704678362573099,0.67536231884058,0.663768115942029,147.980558043945,"נווה אור"
612,"צרופה","צרופה",0.763210891887975,0.753176043557169,0.765089722675367,0.790030211480363,0.757834757834758,0.760683760683761,0.727272727272727,0.744884038199181,0.741633199464525,123.593660225195,"צרופה"
613,"ציפורי","ציפורי",0.642682106477032,0.735729386892178,0.764705882352941,0.77891156462585,0.765432098765432,0.720610687022901,0.73587786259542,0.721407624633431,0.692857142857143,146.223523799046,"ציפורי"
617,"ברקאי","ברקאי",0.775350461583549,0.629186602870813,0.661016949152542,0.681818181818182,0.679060665362035,0.654970760233918,0.644787644787645,0.64952380952381,0.62803738317757,109.456607957353,"ברקאי"
628,"ג'ת","גת",NA,NA,0.388922795239548,0.526854219948849,0.373432012042148,0.508562918838421,0.561568531639384,0.2660485021398,0.398320680929377,101.401483406228,"ג'ת"
635,"מוקייבלה","מוקייבלה",0.587540748350579,0.55166270783848,0.543343653250774,0.636104513064133,0.338639076800637,0.500196463654224,0.605989887203423,0.359802431610942,0.407367280606717,126.623864978808,"מוקייבלה"
636,"צנדלה","צנדלה",0.354762708387105,0.456830601092896,0.43495145631068,0.678506375227687,0.320299500831947,0.520197856553998,0.59935379644588,0.266192733017378,0.366464339908953,128.866304152529,"צנדלה"
637,"ערערה","ערערה",0.618179661379214,0.56131100082713,0.531319290465632,0.696906318082789,0.391700092564023,0.561244674376141,0.686361583621858,0.390799561883899,0.524509459174344,113.76883619827,"ערערה"
638,"קלנסווה","קלנסווה",0.585948661923323,0.586395939086294,0.526021314387211,0.707884567951986,0.476656895688854,0.655478775913129,0.725850198205717,0.350317181805912,0.542736705577172,88.1136913427146,"קלנסווה"
648,"מצר","מצר",0.655470737913486,0.72264631043257,0.740566037735849,0.750577367205543,0.75,0.732558139534884,0.695348837209302,0.698850574712644,0.695348837209302,107.010566207139,"מצר"
649,"מייסר","מייסר",0.41532367651897,0.381310418904404,0.41793893129771,0.612137203166227,0.365129007036747,0.567152724481965,0.63499245852187,0.330396475770925,0.42064606741573,107.116915623411,"מייסר"
652,"אבטין","אבטין",0.498121324849998,0.51865671641791,0.412263535551207,0.494485294117647,0.36358511837655,0.506406685236769,0.638613861386139,0.350746268656716,0.452196382428941,141.534040080821,"אבטין"
654,"כפר קרע","כפרקרע",0.616724359453453,0.695409836065574,0.671688757509297,0.746325821679879,0.472127507731346,0.644984326018809,0.719422225673682,0.455479969765684,0.622060429559519,111.897493213286,"כפר קרע"
661,"שער אפרים","שעראפרים",0.740476914990733,0.739077669902913,0.77482088024565,0.809893307468477,0.764081632653061,0.762642740619902,0.755052546483428,0.723921568627451,0.734467455621302,89.7147843631671,"שער אפרים"
675,"הבונים","הבונים",0.726117822892016,0.627049180327869,0.724014336917563,0.722222222222222,0.698630136986301,0.672240802675585,0.683333333333333,0.691803278688525,0.644444444444444,122.441458087567,"הבונים"
677,"הסוללים","הסוללים",0.768156424581006,0.794970986460348,0.734348561759729,0.791208791208791,0.77247191011236,0.746817538896747,0.745125348189415,0.731182795698925,0.732894736842105,145.499009764693,"הסוללים"
679,"אביאל","אביאל",0.774046037876653,0.779069767441861,0.811359026369168,0.81980198019802,0.790786948176583,0.767307692307692,0.795761078998073,0.783109404990403,0.740402193784278,113.189404746705,"אביאל"
680,"אומץ","אומץ",0.834511337890436,0.725433526011561,0.758849557522124,0.768052516411379,0.745098039215686,0.779296875,0.7578125,0.772102161100196,0.741154562383613,97.3185737234505,"אומץ"
682,"אליקים","אליקים",0.772127112006266,0.718106995884774,0.714011516314779,0.767317939609236,0.733898305084746,0.721561969439728,0.721843003412969,0.661512027491409,0.731942215088282,126.49071562315,"אליקים"
683,"גבע כרמל","גבעכרמל",0.834900117508813,0.754838709677419,0.757763975155279,0.802469135802469,0.778085991678225,0.788461538461538,0.727524204702628,0.729138166894665,0.754458161865569,125.067644571866,"גבע כרמל"
684,"היוגב","היוגב",0.779749500504866,0.720408163265306,0.791586998087954,0.808193668528864,0.80385288966725,0.766903914590747,0.771681415929204,0.786086956521739,0.810679611650485,129.855783154524,"היוגב"
686,"נווה ימין","נווהימין",0.566971213871483,0.704439252336449,0.717532467532468,0.776260504201681,0.762278978388998,0.748773307163886,0.737,0.71413612565445,0.738170347003155,75.4972829253229,"נווה ימין"
687,"עין איילה","עיןאיילה",0.789557198886261,0.787769784172662,0.792125984251968,0.779788838612368,0.790760869565217,0.757697456492637,0.733870967741935,0.723598435462842,0.713197969543147,121.5730484031,"עין איילה"
689,"מגדים","מגדים",0.818441485431321,0.765079365079365,0.754316069057105,0.794838709677419,0.789002557544757,0.772040302267002,0.725888324873096,0.752157829839704,0.752969121140142,132.186731245728,"מגדים"
694,"מעגן מיכאל","מעגןמיכאל",0.765762873548458,0.709800918836141,0.693213296398892,0.717477003942181,0.691895113230036,0.674556213017751,0.655699177438308,0.655491329479769,0.635788262370541,113.050465544958,"מעגן מיכאל"
697,"בארותיים","בארותיים",0.884330455218924,0.780718336483932,0.817420435510888,0.82262996941896,0.794034090909091,0.758087201125176,0.775714285714286,0.787204450625869,0.775862068965517,91.5560949224122,"בארותיים"
698,"בורגתה","בורגתה",0.725167444085636,0.739520958083832,0.791666666666667,0.808236808236808,0.78117048346056,0.768647281921618,0.768368617683686,0.758830694275274,0.738922155688623,91.511299271711,"בורגתה"
703,"גבעת עוז","גבעתעוז",0.81156365278928,0.712365591397849,0.663390663390663,0.675879396984925,0.680487804878049,0.669950738916256,0.640897755610973,0.620603015075377,0.623471882640587,125.235131411897,"גבעת עוז"
715,"להבות חביבה","להבותחביבה",1,0.668918918918919,0.74234693877551,0.79296066252588,0.789930555555556,0.776666666666667,0.77175697865353,0.758785942492013,0.756508422664625,100.888161764651,"להבות חביבה"
716,"אייל","אייל",0.76203418178017,0.780254777070064,0.803324099722992,0.818681318681319,0.827763496143959,0.787179487179487,0.78772378516624,0.819796954314721,0.81219512195122,81.7992955971963,"אייל"
718,"ירחיב","ירחיב",0.614604071671697,0.671785028790787,0.711290322580645,0.753323485967504,0.74468085106383,0.744010088272383,0.711392405063291,0.693509615384615,0.738442822384428,76.0486684630799,"ירחיב"
734,"גן יאשיה","גןיאשיה",0.764765270065623,0.806324110671937,0.816254416961131,0.829310344827586,0.790064102564103,0.754358161648177,0.777777777777778,0.779969650986343,0.761061946902655,95.4168755943459,"גן יאשיה"
737,"עולש","עולש",0.812011293732125,0.776666666666667,0.787923416789396,0.79330422125182,0.794195250659631,0.773087071240106,0.750328515111695,0.782383419689119,0.736975857687421,93.311459452138,"עולש"
738,"דור","דור",0.68160025915128,0.744444444444444,0.734082397003745,0.827067669172932,0.800724637681159,0.815217391304348,0.778947368421053,0.777003484320557,0.748251748251748,118.82375841593,"דור"
753,"ינוב","ינוב",0.713017225238719,0.677064220183486,0.738137082601054,0.777027027027027,0.776872964169381,0.767741935483871,0.745571658615137,0.729032258064516,0.740740740740741,89.3416550334358,"ינוב"
758,"יד חנה","ידחנה",0.931427653765858,0.721951219512195,0.811735941320293,0.818371607515658,0.798922800718133,0.809859154929577,0.792027729636049,0.792808219178082,0.802980132450331,93.8096295380585,"יד חנה"
767,"פורת","פורת",0.4840296451761,0.552367288378766,0.599740932642487,0.705955334987593,0.686450167973124,0.714128035320088,0.744469026548673,0.670341786108049,0.741341991341991,86.1166815669804,"פורת"
769,"ניר עציון","נירעציון",0.725718320751862,0.692118226600985,0.698564593301435,0.753768844221106,0.745049504950495,0.707317073170732,0.778588807785888,0.71830985915493,0.71461716937355,130.832680191117,"ניר עציון"
773,"עמיקם","עמיקם",0.681921817352734,0.783333333333333,0.755813953488372,0.78448275862069,0.770428015564202,0.776923076923077,0.755258126195029,0.734061930783242,0.718978102189781,117.549262295234,"עמיקם"
800,"בית חנניה","ביתחנניה",0.791520115089007,0.768888888888889,0.784046692607004,0.826714801444043,0.788617886178862,0.772727272727273,0.753267973856209,0.762360446570973,0.762738853503185,110.746874357003,"בית חנניה"
806,"עין יהב","עיןיהב",0.74968908464381,0.762008733624454,0.801282051282051,0.795031055900621,0.756653992395437,0.757575757575758,0.718808193668529,0.72310405643739,0.687702265372168,107.365947205882,"עין יהב"
807,"חניאל","חניאל",0.721088296941454,0.736318407960199,0.728434504792332,0.748837209302326,0.739788199697428,0.742770167427702,0.712328767123288,0.710407239819005,0.726429675425039,91.8233303439696,"חניאל"
808,"ניר אליהו","ניראליהו",0.704142257675849,0.707246376811594,0.705014749262537,0.747448979591837,0.712918660287081,0.737470167064439,0.724220623501199,0.76303317535545,0.743529411764706,79.1035202847633,"ניר אליהו"
810,"עופר","עופר",0.791918069228326,0.760517799352751,0.768617021276596,0.809895833333333,0.794486215538847,0.78,0.756962025316456,0.74234693877551,0.763681592039801,122.356480971477,"עופר"
837,"עזריאל","עזריאל",0.772083287124321,0.777011494252874,0.797244094488189,0.843866171003718,0.832504145936982,0.814070351758794,0.820723684210526,0.777038269550749,0.796116504854369,85.8503312875295,"עזריאל"
842,"געש","געש",0.822742244218731,0.746641074856046,0.747779751332149,0.786206896551724,0.791987673343606,0.78419452887538,0.779761904761905,0.792318634423898,0.769655172413793,76.5806574940646,"געש"
850,"אחיטוב","אחיטוב",0.661937317047589,0.671666666666667,0.702325581395349,0.808605341246291,0.791842475386779,0.772598870056497,0.764705882352941,0.73006993006993,0.742934051144011,98.9863765346394,"אחיטוב"
851,"ניצני עוז","ניצניעוז",0.773279789599949,0.727112676056338,0.744712990936556,0.806078147612156,0.748663101604278,0.775815217391304,0.769851951547779,0.730978260869565,0.738562091503268,91.7283077756317,"ניצני עוז"
854,"רחוב","רחוב",0.529937514830341,0.685258964143426,0.672862453531598,0.780918727915194,0.729813664596273,0.719135802469136,0.75,0.712121212121212,0.738095238095238,132.031460703097,"רחוב"
868,"אלוני יצחק","אלונייצחק",0.255302120848339,0.189655172413793,0.243478260869565,0.226890756302521,0.210526315789474,0.220472440944882,0.191666666666667,0.184,0.192,112.140711569085,"אלוני יצחק"
872,"גאולי תימן","גאוליתימן",0.911168798277827,0.769811320754717,0.682142857142857,0.754578754578755,0.772388059701492,0.786259541984733,0.793103448275862,0.708171206225681,0.765873015873016,96.1127264854557,"גאולי תימן"
874,"מגדל העמק","מגדלהעמק",0.5174694494558,0.591033851784081,0.613515791561307,0.654161213707528,0.632526439482961,0.636560761761101,0.63673162006966,0.605486120863175,0.639734918977804,137.574717436686,"מגדל העמק"
877,"בית חירות","ביתחירות",0.824623535170309,0.802469135802469,0.805054151624549,0.807486631016043,0.790969899665552,0.780889621087315,0.770491803278688,0.787021630615641,0.747572815533981,93.5090591440819,"בית חירות"
880,"עין שריד","עיןשריד",0.693301868153234,0.713095238095238,0.729253112033195,0.764362220058423,0.764159702878366,0.75614194722475,0.742286751361162,0.743427017225748,0.757194244604317,85.8293837031331,"עין שריד"
889,"כפר חסידים ב'","כפרחסידיםב",0.674818652849741,0.736,0.741935483870968,0.725631768953069,0.73972602739726,0.748837209302326,0.759803921568627,0.726027397260274,0.699115044247788,139.413381104052,"כפר חסידים ב'"
913,"שבלי - אום אל-גנם","שבליאוםאלגנם",0.392094722621081,0.33553500660502,0.439335508751112,0.592861126603458,0.396300863131936,0.567200388161087,0.608768567321514,0.372889197316678,0.500439753737907,146.482749410878,"שבלי - אום אל-גנם"
921,"שער מנשה","שערמנשה",0.010371650821089,0.0364963503649635,0.0901639344262295,0.108333333333333,0.099236641221374,0.0916030534351145,0.0808823529411765,0.10655737704918,0.159090909090909,105.859274379718,"שער מנשה"
922,"רכסים","רכסים",0.760406358309142,0.774380718589601,0.851234809878479,0.859000183116645,0.863078684770162,0.855046759109965,0.845753078623303,0.816749962138422,0.842127903642099,139.67906082986,"רכסים"
942,"סואעד (חמרייה)","סואעדחמרייה",NA,0.609756097560976,0.768421052631579,0.424778761061947,0.340277777777778,0.452054794520548,0.56,0.319277108433735,0.323699421965318,146.176975897065,"סואעד (חמרייה)*"
944,"בסמת טבעון","בסמתטבעון",0.394448558295063,0.328556806550665,0.39638195557591,0.513960481099656,0.318590848171549,0.471455576559546,0.546639359523366,0.326174008008737,0.430216082182076,139.387251028314,"בסמת טבעון"
975,"זרזיר","זרזיר",0.399623540959028,0.35729788388497,0.487465181058496,0.486614853195164,0.361567877629063,0.487639177203246,0.533643988816403,0.343789435731026,0.443923611111111,141.224588606875,"זרזיר"
978,"כעביה-טבאש-חג'אג'","כעביהטבאשחגאג",0.524049059066085,0.44365920691009,0.56650417827298,0.464747736093144,0.434272955623779,0.568951279933939,0.600162645703443,0.404517993170475,0.563549761845074,142.6090138145,"כעביה-טבאש-חג'אג'רה"
990,"ראס עלי","ראסעלי",0.670102440074456,0.609665427509294,0.592715231788079,0.625,0.405128205128205,0.596009975062344,0.704433497536946,0.433962264150943,0.536036036036036,144.085268568637,"ראס עלי"
994,"מנשית זבדה","מנשיתזבדה",0.605302822691148,0.587921847246892,0.599085365853659,0.651577503429355,0.505441354292624,0.610451306413302,0.696009389671362,0.446952595936795,0.531823085221144,139.074214502864,"מנשית זבדה"
998,"ביר אל-מכסור","ביראלמכסור",0.372641677225999,0.273543583004818,0.440717177559283,0.488493347716649,0.317015209125475,0.483354271356784,0.55218128564822,0.391928251121076,0.614933485910456,147.065506516193,"ביר אל-מכסור"
1020,"אור עקיבא","אורעקיבא",0.492808558538013,0.513426736719206,0.524561155152888,0.640681678187667,0.629703608247423,0.627291242362525,0.645808514640416,0.593811394891945,0.639409327029709,106.145054656694,"אור עקיבא"
1024,"חרוצים","חרוצים",0.742645144493621,0.670309653916211,0.72463768115942,0.774696707105719,0.756849315068493,0.766031195840555,0.773451327433628,0.746503496503496,0.769105691056911,78.1559277100065,"חרוצים"
1044,"יעף","יעף",NA,NA,0.896,0.867132867132867,0.864705882352941,0.842424242424242,0.818713450292398,0.771428571428571,0.724324324324324,86.7186263333281,"יעף"
1057,"נווה זוהר","נווהזוהר",NA,NA,0.388888888888889,0.563380281690141,0.379310344827586,0.625,0.381818181818182,0.454545454545455,0.333333333333333,86.6153736448038,"נווה זוהר"
1061,"נצרת עילית","נצרתעילית",0.489583182178162,0.538332486019319,0.53079096764339,0.577839179266764,0.551830354869915,0.562824901737036,0.566790469693524,0.504641775983855,0.52798576617985,142.420451164397,"נצרת עילית"
1069,"רם-און","רםאון",0.966647886079166,0.832635983263598,0.827898550724638,0.802447552447552,0.773291925465838,0.774343122102009,0.748466257668712,0.760059612518629,0.727802037845706,125.512357337545,"רם-און"
1077,"גבעת שפירא","גבעתשפירא",1,0.729559748427673,0.798913043478261,0.828571428571429,0.792452830188679,0.783018867924528,0.8,0.776255707762557,0.783185840707965,91.7040971171502,"גבעת שפירא"
1102,"צוקי ים","צוקיים",0.662576687116564,0.742647058823529,0.734265734265734,0.760736196319018,0.753164556962025,0.703703703703704,0.721212121212121,0.71957671957672,0.683937823834197,91.4563900566924,"צוקי ים"
1108,"אומן","אומן",0.344266822128809,0.564885496183206,0.543478260869565,0.591973244147157,0.602305475504323,0.622535211267606,0.629427792915531,0.644067796610169,0.67935871743487,128.224921313989,"אומן"
1110,"חבר","חבר",0.428371114746436,0.623255813953488,0.659090909090909,0.719148936170213,0.666666666666667,0.72463768115942,0.715469613259669,0.701711491442543,0.722554890219561,128.077983220201,"חבר"
1124,"נאות הכיכר","נאותהכיכר",1,0.581818181818182,0.703703703703704,0.686868686868687,0.696682464454976,0.696261682242991,0.615384615384615,0.65,0.648888888888889,95.9978540434124,"נאות הכיכר"
1127,"מעלה גלבוע","מעלהגלבוע",1,0.814159292035398,0.809885931558935,0.825082508250825,0.846153846153846,0.816901408450704,0.805555555555556,0.806539509536785,0.803108808290155,130.296381007224,"מעלה גלבוע"
1128,"מי עמי","מיעמי",0.619259259259259,1.42424242424242,0.828828828828829,0.84,0.81496062992126,0.80078125,0.776470588235294,0.73046875,0.760617760617761,117.883067487563,"מי עמי"
1148,"צור נתן","צורנתן",0.747718575213424,0.718446601941748,0.748792270531401,0.795348837209302,0.747826086956522,0.741228070175439,0.728070175438597,0.755555555555556,0.68859649122807,86.5726225323015,"צור נתן"
1150,"צופר","צופר",0.659620991253644,0.758620689655172,0.772241992882562,0.794871794871795,0.763473053892216,0.721407624633431,0.758522727272727,0.6398891966759,0.655352480417755,110.177248525772,"צופר"
1151,"פארן","פארן",0.653148021569074,0.683139534883721,0.736389684813754,0.746556473829201,0.758241758241758,0.710382513661202,0.702702702702703,0.722077922077922,0.670854271356784,124.831766677097,"פארן"
1155,"מגן שאול","מגןשאול",0.842404220933549,0.590405904059041,0.684713375796178,0.760233918128655,0.805851063829787,0.802083333333333,0.816062176165803,0.72279792746114,0.796610169491525,127.685270666056,"מגן שאול"
1167,"קיסריה","קיסריה",0.509751344321131,0.668047337278107,0.660587639311044,0.676206244087039,0.660100586756077,0.644321443214432,0.647189648200566,0.641418055017435,0.634544787077827,105.968346314921,"קיסריה"
1175,"עידן","עידן",0.553854346957795,0.56015037593985,0.620833333333333,0.667953667953668,0.638513513513513,0.608108108108108,0.580536912751678,0.561290322580645,0.585294117647059,101.797446958077,"עידן"
1176,"ספיר","ספיר",0.477453580901857,0.612099644128114,0.609929078014184,0.698581560283688,0.633116883116883,0.638629283489097,0.593373493975904,0.567335243553009,0.577777777777778,106.411934404822,"ספיר"
1182,"אלון הגליל","אלוןהגליל",0.588512241054614,0.742105263157895,0.769578313253012,0.787749287749288,0.805555555555556,0.774154589371981,0.741545893719807,0.769411764705882,0.707514450867052,145.592263372039,"אלון הגליל"
1186,"הושעיה","הושעיה",0.685251527832134,0.794341675734494,0.820603907637655,0.778333333333333,0.811194029850746,0.786084381939304,0.758369723435226,0.75561797752809,0.722567287784679,148.975998739751,"הושעיה"
1197,"נאות סמדר","נאותסמדר",0.712408505462523,0.567857142857143,0.618122977346278,0.603603603603604,0.58984375,0.609195402298851,0.576923076923077,0.610687022900763,0.578358208955224,148.694250429574,"נאות סמדר"
1199,"עדי","עדי",0.628127906461757,0.787028921998247,0.745440126883426,0.802670623145401,0.77079107505071,0.757046979865772,0.744466800804829,0.764189189189189,0.735059760956175,146.113641223402,"עדי"
1224,"כוכב יאיר","כוכביאיר",0.557873869597133,0.750564784053156,0.781820552947314,0.78343621399177,0.776157915107728,0.752875791650511,0.749707906010645,0.753033823909114,0.729850555626517,82.3477680722022,"כוכב יאיר"
1236,"נירית","נירית",0.641203185238488,0.797738693467337,0.829968119022317,0.816455696202532,0.798765432098765,0.744324970131422,0.771531100478469,0.770857814336075,0.727891156462585,76.5236730765502,"נירית"
