"SEMEL_YISHUV","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","loc","distance","SHEM_YISHUV"
379,"גאולים",0.227146814404432,0.257281553398058,0.208988764044944,0.128352490421456,0.0815939278937381,0.114503816793893,0.139489194499018,0.157790927021696,0.195075757575758,"גאולים",88.1454503218273,"גאולים"
382,"מכמורת",0.0490506329113924,0.0637329286798179,0.0246376811594203,0.0217983651226158,0.0177838577291382,0.0465444287729196,0.0391304347826087,0.0802721088435374,0.0539083557951483,"מכמורת",96.1869912579065,"מכמורת"
383,"עין הנצי""ב",0.66025641025641,0.564814814814815,0.703592814371258,0.597597597597598,0.564971751412429,0.598070739549839,0.601208459214502,0.673139158576052,0.277955271565495,"עיןהנציב",135.021790111456,"עין הנצי""ב"
386,"בני דרור",0.0507982583454282,0.0559440559440559,0.0511049723756906,0.0445344129554656,0.0478589420654912,0.0748730964467005,0.0485933503836317,0.0905923344947735,0.0675675675675676,"בנידרור",82.5722375167937,"בני דרור"
387,"כפר מונש",0.038265306122449,0.040948275862069,0.0368098159509202,0.0204918032786885,0.0105042016806723,0.0484848484848485,0.0216919739696312,0.0390455531453362,0.0383795309168444,"כפרמונש",92.0088371469402,"כפר מונש"
388,"כפר קיש",0.0869565217391304,0.138121546961326,0.087719298245614,0.0615942028985507,0.0560747663551402,0.111111111111111,0.0943396226415094,0.126506024096386,0.0949554896142433,"כפרקיש",148.605162606834,"כפר קיש"
389,"בצרה",0.0446009389671361,0.065173116089613,0.0509090909090909,0.0524412296564195,0.0309810671256454,0.0733333333333333,0.0385288966725044,0.0795847750865052,0.054726368159204,"בצרה",76.889816464869,"בצרה"
407,"דברת",0.0710059171597633,0.0807453416149068,0.0558659217877095,0.0683229813664596,0.0536585365853659,0.0787037037037037,0.0526315789473684,0.130434782608696,0.0542635658914729,"דברת",141.364848538776,"דברת"
417,"יקום",0.0166204986149584,0.023936170212766,0.0147058823529412,0.0147420147420147,0.00928074245939675,0.0311004784688995,0.0212264150943396,0.0368663594470046,0.0113895216400911,"יקום",79.0778363666868,"יקום"
418,"בני ציון",0.0536480686695279,0.0590476190476191,0.0465890183028286,0.0438066465256798,0.0258899676375405,0.041335453100159,0.0345911949685535,0.0759493670886076,0.0437601296596434,"בניציון",76.9655374123577,"בני ציון"
422,"חרב לאת",0.096085409252669,0.0802292263610315,0.0954907161803713,0.0650602409638554,0.0414634146341463,0.0931372549019608,0.0799031476997579,0.131147540983607,0.115023474178404,"חרבלאת",97.4927190979192,"חרב לאת"
423,"העוגן",0.032345013477089,0.0425,0.0306603773584906,0.0285087719298246,0.0151515151515152,0.0216919739696312,0.0305010893246187,0.0367170626349892,0.0284463894967177,"העוגן",93.8403085909398,"העוגן"
425,"משמרת",0.0677966101694915,0.0651162790697674,0.0474137931034483,0.0337301587301587,0.0266666666666667,0.0424242424242424,0.0458891013384321,0.0862068965517241,0.0620300751879699,"משמרת",79.2502800375336,"משמרת"
426,"עין כרמל",0.0458015267175573,0.0572519083969466,0.0135135135135135,0.048,0.0338164251207729,0.0570719602977667,0.054320987654321,0.0714285714285714,0.0518518518518519,"עיןכרמל",127.212570377992,"עין כרמל"
427,"כפר גלים",0.11864406779661,0.0612244897959184,0.0357142857142857,0.0677966101694915,0.0338983050847458,0.186440677966102,0.145833333333333,0.206896551724138,0.223880597014925,"כפרגלים",136.74425757061,"כפר גלים"
429,"אלוני אבא",0.0459183673469388,0.0290697674418605,0.0238095238095238,0.0318725099601594,0.0189035916824197,0.0533333333333333,0.039622641509434,0.0546139359698682,0.036697247706422,"אלוניאבא",140.676093404793,"אלוני אבא"
430,"בית לחם הגלילית",0.069364161849711,0.0541237113402062,0.0658823529411765,0.0546697038724374,0.0392561983471074,0.0844155844155844,0.037280701754386,0.0829694323144105,0.0601336302895323,"ביתלחםהגלילית",141.496455729688,"בית לחם הגלילית"
433,"נחשולים",0.00383141762452107,0.0397111913357401,0.0186170212765957,0.0245700245700246,0.016548463356974,0.0360576923076923,0.0177215189873418,0.0608899297423888,0.0314009661835749,"נחשולים",119.597136707996,"נחשולים"
434,"החותרים",0.0209580838323353,0.0574018126888218,0.032345013477089,0.0301507537688442,0.0154525386313466,0.036036036036036,0.037199124726477,0.0563991323210412,0.0414847161572052,"החותרים",135.118820808189,"החותרים"
436,"עין דור",0.0125944584382872,0.0347394540942928,0.0241448692152917,0.039451114922813,0.026890756302521,0.0539130434782609,0.0424028268551237,0.0813148788927336,0.0666666666666667,"עיןדור",145.996606557834,"עין דור"
437,"רשפים",0.0187265917602996,0.0297397769516729,0.0178571428571429,0.0419354838709677,0.0604838709677419,0.110220440881764,0.112224448897796,0.186897880539499,0.0844036697247706,"רשפים",133.941299669556,"רשפים"
439,"שלוחות",0.570342205323194,0.560606060606061,0.608996539792388,0.549645390070922,0.438405797101449,0.53515625,0.533073929961089,0.621951219512195,0.234309623430962,"שלוחות",133.098021822977,"שלוחות"
442,"גדעונה",0.282051282051282,0.2,0.273381294964029,0.171122994652406,0.126168224299065,0.190954773869347,0.185840707964602,0.25974025974026,0.321739130434783,"גדעונה",133.491834110642,"גדעונה"
444,"רגבים",0.0457142857142857,0.0821256038647343,0.0528846153846154,0.027027027027027,0.0140350877192982,0.0277777777777778,0.0137931034482759,0.0633802816901408,0.0660377358490566,"רגבים",114.672734246288,"רגבים"
445,"רמות מנשה",0.0116959064327485,0.0135746606334842,0.011844331641286,0.0177705977382876,0.0138674884437596,0.0334928229665072,0.0274390243902439,0.0429184549356223,0.0325779036827195,"רמותמנשה",122.63452146658,"רמות מנשה"
446,"אודים",0.0780487804878049,0.0708154506437768,0.0487364620938628,0.0493197278911565,0.0286168521462639,0.0696920583468395,0.0618892508143322,0.0851393188854489,0.0651465798045603,"אודים",80.6116315117609,"אודים"
447,"נורדיה",0.0759368836291913,0.0866071428571429,0.0552,0.0629685157421289,0.0450680272108844,0.0850515463917526,0.0723404255319149,0.100436681222707,0.08207343412527,"נורדיה",87.7820450358529,"נורדייה"
452,"יזרעאל",0.0261437908496732,0.0508982035928144,0.0120845921450151,0.0455840455840456,0.0170940170940171,0.0350877192982456,0.0353982300884956,0.046242774566474,0.0340909090909091,"יזרעאל",132.307901976871,"יזרעאל"
457,"גזית",0.0142857142857143,0.0343137254901961,0,0.0160550458715596,0.0195652173913043,0.0285714285714286,0.04,0.0685224839400428,0.046908315565032,"גזית",145.851371722604,"גזית"
475,"דחי",0,0.0072992700729927,0.0728476821192053,0.0078125,0.0588235294117647,0.0037593984962406,0.00694444444444444,0,0.00460829493087558,"דחי",138.969763092677,"דחי"
478,"אכסאל",0.0100832967996493,0.00515084621044886,0.0432584269662921,0.0122868145974693,0.000624089868941127,0.00191737842077741,0.00184275184275184,0.00118511495615075,0.00441289332310054,"אכסאל",141.384506000495,"אכסאל"
489,"דבוריה",0.00265051117001136,0.00341508848183794,0.0378719567177637,0.00510657193605684,0.00346666666666667,0.00425436632333184,0.00122299225438239,0.00115874855156431,0.00285306704707561,"דבוריה",145.430096538835,"דבורייה"
494,"דאלית אל-כרמל",0.102649006622517,0.13394495412844,0.0589257503949447,0.153765376537654,0.0305240410588871,0.0653991370010787,0.0460433680653337,0.304517133956386,0.160276816608997,"דאליתאלכרמל",131.020713572196,"דאלית אל-כרמל"
497,"טייבה (בעמק)",0.0360824742268041,0.00814332247557003,0.135537190082645,0.00484652665589661,0.0300429184549356,0.0141065830721003,0.00284900284900285,0,0.00665557404326123,"טייבהבעמק",142.802255754935,"טייבה (בעמק)"
499,"יפיע",0.0143958868894602,0.012400561534862,0.0105070046697799,0.00634106853750675,0.0141869125731513,0.0113421550094518,0.00473988439306358,0.000895094880057286,0.00459259259259259,"יפיע",139.693565798282,"יפיע"
509,"כפר כנא",0.0115922263893624,0.0193318636594879,0.048536656041727,0.0162155989494119,0.0188900278225216,0.0127593476090092,0.0101468882875918,0.00527045769764216,0.00316263228317723,"כפרכנא",149.33450124379,"כפר כנא"
511,"עילוט",0.0609167671893848,0.0231292517006803,0.0367216604576903,0.0488958990536278,0.112056737588652,0.0185917721518987,0.00213349588540079,0.0717619603267211,0.0191424196018377,"עילוט",142.958698505463,"עילוט"
512,"כפר מצר",0.0624133148404993,0.0852575488454707,0.150552486187845,0.00327510917030568,0.104302477183833,0.0402449693788276,0.0390824129141886,0.00580046403712297,0.0383141762452107,"כפרמצר",145.461289257556,"כפר מצר"
520,"משהד",0.00860759493670886,0.0347257171615501,0.0105633802816901,0.00238237045860631,0.00597683974598431,0.00246457178065311,0.00159024648820567,0.00319829424307036,0.00943396226415094,"משהד",148.303984236662,"משהד"
523,"ניין",0.0258064516129032,0.0132075471698113,0.0166240409207161,0.00901916572717024,0.00149253731343284,0.00126262626262626,0.00114025085518814,0.00140252454417952,0.00677506775067751,"ניין",139.967098557149,"ניין"
524,"נאעורה",0.03003003003003,0.00337837837837838,0.0833333333333333,0.0038961038961039,0.010016694490818,0.00460829493087558,0.000962463907603465,0.02,0.00117647058823529,"נאעורה",140.835680210683,"נאעורה"
526,"סולם",0.123655913978495,0.0444915254237288,0.14018691588785,0.0422960725075529,0.0161849710982659,0.00329218106995885,0.00224719101123596,0.00244200244200244,0.0070859167404783,"סולם",136.949324291357,"סולם"
529,"אעבלין",0.0465731675046309,0.00589344648750589,0.0382796667417248,0.0301786080886882,0.0508550855085509,0.0293124888967845,0.0200549894873039,0.00368124729320052,0.00617066290550071,"אעבלין",149.660927260985,"אעבלין"
532,"עין מאהל",0.0119047619047619,0.0172413793103448,0.0201465201465201,0.0103891530198979,0.0347780949909162,0.00982244049867775,0.00319391634980989,0.0439827307069617,0.00999800039992002,"עיןמאהל",146.846168454823,"עין מאהל"
534,"עספיא",NA,NA,0.01640625,0.11631139944393,0.0693202146690519,0.128957079044475,0.0843799058084772,0.338684619368203,0.178622521970161,"עספיא",133.790187516579,"עספיא"
537,"פוריידיס",0.0035778175313059,0.141547049441786,0.00364600596619158,0.00216194968553459,0.0526510938079347,0.016687790452049,0.014070932922128,0.0384917517674784,0.00509770603228547,"פוריידיס",118.323977152549,"פוריידיס"
541,"ג'סר א-זרקא",0.00539245056920312,0.0077574047954866,0.0756048387096774,0.0883855207639352,0.125,0.0106644790812141,0.00634595701125896,0.00904159132007233,0.00462512171372931,"גסראזרקא",110.787447321398,"ג'סר א-זרקא"
542,"ריינה",0.00523012552301255,0.0354027706516162,0.0206063007727363,0.00231875096614624,0.0354901960784314,0.0179833999385183,0.00648845055800675,0.00230414746543779,0.00449438202247191,"ריינה",145.669542679566,"ריינה"
547,"טמרה (יזרעאל)",0.0348101265822785,0.0952380952380952,0,0.0432357043235704,0.00362976406533575,0.0017825311942959,0.00139082058414465,0.00449438202247191,0.00200803212851406,"טמרהיזרעאל",143.305433535341,"טמרה (יזרעאל)"
549,"גנות הדר",0.068259385665529,0.0719602977667494,0.0725274725274725,0.0730223123732252,0.0444444444444444,0.0643382352941176,0.0588235294117647,0.112338858195212,0.108256880733945,"גנותהדר",88.951503561417,"גנות הדר"
580,"כרם מהר""ל",0.135714285714286,0.0991957104557641,0.088785046728972,0.0648535564853557,0.0515873015873016,0.0634920634920635,0.0538922155688623,0.101796407185629,0.0582120582120582,"כרםמהרל",125.140509798886,"כרם מהר""ל"
586,"מגידו",0.0456852791878173,0.114803625377644,0.0532407407407407,0.03125,0.014957264957265,0.0387096774193548,0.0444915254237288,0.0372670807453416,0.0317460317460317,"מגידו",126.577522553311,"מגידו"
590,"נווה אור",0.0276243093922652,0.0758293838862559,0.080188679245283,0.0599078341013825,0.0739130434782609,0.0729613733905579,0.0622406639004149,0.121212121212121,0.114035087719298,"נווהאור",147.980558043945,"נווה אור"
612,"צרופה",0.21763085399449,0.203883495145631,0.18494623655914,0.124760076775432,0.129699248120301,0.191369606003752,0.220703125,0.19047619047619,0.247292418772563,"צרופה",123.593660225195,"צרופה"
613,"ציפורי",0.1015625,0.112068965517241,0.0697115384615385,0.0769230769230769,0.0565656565656566,0.0912951167728238,0.0767634854771784,0.09979633401222,0.0721649484536082,"ציפורי",146.223523799046,"ציפורי"
617,"ברקאי",0.00803212851405622,0.0307692307692308,0.00649350649350649,0.018348623853211,0.0173913043478261,0.0269461077844311,0.024024024024024,0.0381231671554252,0.021021021021021,"ברקאי",109.456607957353,"ברקאי"
628,"ג'ת",NA,NA,0.00684655658477648,0.0067990209409845,0.00306957708049113,0.00393991627677912,0.00131090233777584,0.00682438580527752,0.000585823081429408,"גת",101.401483406228,"ג'ת"
635,"מוקייבלה",0.044559585492228,0.0207197382769902,0.0118226600985222,0.00225903614457831,0.00240963855421687,0.00317208564631245,0,0,0.000899280575539568,"מוקייבלה",126.623864978808,"מוקייבלה"
636,"צנדלה",0.00290697674418605,0.0024330900243309,0,0,0.0132978723404255,0,0,0,0,"צנדלה",128.866304152529,"צנדלה"
637,"ערערה",0.00265839610101905,0.00222799851466766,0.0282010860045542,0.001508864579404,0.015531660692951,0.00218579234972678,0.00198216055500496,0.000756715853197125,0.00392262951440552,"ערערה",113.76883619827,"ערערה"
638,"קלנסווה",0.00201723821749496,0.00350017500875044,0.00804932351430039,0.00222066386161758,0.00333687244046716,0.00227100681302044,0.00144355692426138,0.00117118875658794,0.00277442702050663,"קלנסווה",88.1136913427146,"קלנסווה"
648,"מצר",0.0143884892086331,0.0140845070422535,0.0191082802547771,0.00923076923076923,0.00925925925925926,0.00955414012738853,0.00334448160535117,0.00986842105263158,0.0134228187919463,"מצר",107.010566207139,"מצר"
649,"מייסר",0,0.00859598853868195,0.141860465116279,0,0.00428265524625268,0.00546448087431694,0.003584229390681,0.00669642857142857,0.00168634064080944,"מייסר",107.116915623411,"מייסר"
652,"אבטין",0.00645161290322581,0.0173661360347323,0.0339805825242718,0.00631313131313131,0.240829346092504,0.0133481646273637,0.00260642919200695,0.00612557427258806,0.027681660899654,"אבטין",141.534040080821,"אבטין"
654,"כפר קרע",0.0059645852749301,0.00902612826603325,0.00286779466590192,0.00144230769230769,0.0144141088689164,0.00770171149144254,0.00519930675909879,0.0229365477984263,0.00188479208387325,"כפרקרע",111.897493213286,"כפר קרע"
661,"שער אפרים",0.244618395303327,0.204355108877722,0.18048128342246,0.112845138055222,0.0708915145005371,0.127292340884574,0.109207708779443,0.184381778741866,0.194752774974773,"שעראפרים",89.7147843631671,"שער אפרים"
675,"הבונים",0.0188679245283019,0.0263157894736842,0.0248756218905473,0.0192307692307692,0.00980392156862745,0.0248756218905473,0.0292682926829268,0.0568720379146919,0.0295566502463054,"הבונים",122.441458087567,"הבונים"
677,"הסוללים",0.0551181102362205,0.0878048780487805,0.0346420323325635,0.0318091451292246,0.0403669724770642,0.0704761904761905,0.0560747663551402,0.0813308687615527,0.0502692998204668,"הסוללים",145.499009764693,"הסוללים"
679,"אביאל",0.116465863453815,0.0865671641791045,0.0375,0.0338983050847458,0.0268292682926829,0.0551378446115288,0.0556900726392252,0.113861386138614,0.0597014925373134,"אביאל",113.189404746705,"אביאל"
680,"אומץ",0.0593607305936073,0.0445344129554656,0.0442477876106195,0.0484330484330484,0.0473684210526316,0.0426065162907268,0.0412371134020619,0.0712468193384224,0.0629722921914358,"אומץ",97.3185737234505,"אומץ"
682,"אליקים",0.806646525679758,0.660869565217391,0.248648648648649,0.306264501160093,0.254041570438799,0.316666666666667,0.276190476190476,0.415143603133159,0.477973568281938,"אליקים",126.49071562315,"אליקים"
683,"גבע כרמל",0.0648379052369077,0.092274678111588,0.104938271604938,0.0755813953488372,0.046594982078853,0.0683012259194396,0.0629770992366412,0.103578154425612,0.1,"גבעכרמל",125.067644571866,"גבע כרמל"
684,"היוגב",0.0710227272727273,0.111111111111111,0.0507246376811594,0.0462962962962963,0.0328227571115974,0.0677570093457944,0.0597701149425287,0.0842572062084257,0.054,"היוגב",129.855783154524,"היוגב"
686,"נווה ימין",0.199600798403194,0.196994991652755,0.165402124430956,0.131972789115646,0.0957309184993532,0.13570487483531,0.136054421768707,0.15712187958884,0.222539229671897,"נווהימין",75.4972829253229,"נווה ימין"
687,"עין איילה",0.0550724637681159,0.05720823798627,0.0398406374501992,0.0465116279069767,0.0343642611683849,0.0601769911504425,0.0586080586080586,0.072463768115942,0.0533807829181495,"עיןאיילה",121.5730484031,"עין איילה"
689,"מגדים",0.171428571428571,0.275574112734864,0.161061946902655,0.0985221674876847,0.0667752442996743,0.115823817292007,0.0998248686514886,0.154605263157895,0.127962085308057,"מגדים",132.186731245728,"מגדים"
694,"מעגן מיכאל",0.0177935943060498,0.0357917570498915,0.0190380761523046,0.0192660550458716,0.0250431778929188,0.0371352785145889,0.0385650224215247,0.0591872791519435,0.0318181818181818,"מעגןמיכאל",113.050465544958,"מעגן מיכאל"
697,"בארותיים",0.0900900900900901,0.1,0.0819672131147541,0.0541044776119403,0.0554561717352415,0.0853432282003711,0.0738007380073801,0.102836879432624,0.0840480274442539,"בארותיים",91.5560949224122,"בארותיים"
698,"בורגתה",0.0748299319727891,0.0794297352342159,0.0636042402826855,0.0544871794871795,0.034257748776509,0.0774299835255354,0.06645056726094,0.0950080515297907,0.0940032414910859,"בורגתה",91.511299271711,"בורגתה"
703,"גבעת עוז",0.0418410041841004,0.0681818181818182,0.0740740740740741,0.0449438202247191,0.028673835125448,0.0738007380073801,0.0703125,0.0931174089068826,0.047244094488189,"גבעתעוז",125.235131411897,"גבעת עוז"
715,"להבות חביבה",0.0236686390532544,0.0612244897959184,0.0171821305841924,0.0418848167539267,0.0154185022026432,0.0302375809935205,0.0319829424307036,0.0378947368421053,0.0142276422764228,"להבותחביבה",100.888161764651,"להבות חביבה"
716,"אייל",0.0666666666666667,0.0576131687242798,0.013840830449827,0.0337837837837838,0.015625,0.0262295081967213,0.0130293159609121,0.0341614906832298,0.03003003003003,"אייל",81.7992955971963,"אייל"
718,"ירחיב",0.317307692307692,0.245614035087719,0.2,0.117296222664016,0.0929054054054054,0.1396933560477,0.137992831541219,0.186411149825784,0.256198347107438,"ירחיב",76.0486684630799,"ירחיב"
734,"גן יאשיה",0.0433333333333333,0.0740740740740741,0.0588235294117647,0.0625,0.0468431771894094,0.069327731092437,0.0563380281690141,0.0914396887159533,0.0446601941747573,"גןיאשיה",95.4168755943459,"גן יאשיה"
737,"עולש",0.0611246943765281,0.109913793103448,0.093984962406015,0.0699815837937385,0.0752508361204013,0.094017094017094,0.0753064798598949,0.144758735440932,0.0690846286701209,"עולש",93.311459452138,"עולש"
738,"דור",0.0576923076923077,0.085427135678392,0.0512820512820513,0.0502283105022831,0.0363636363636364,0.0717488789237668,0.0495495495495495,0.062780269058296,0.0654205607476635,"דור",118.82375841593,"דור"
753,"ינוב",0.199438202247191,0.186813186813187,0.13189448441247,0.0804347826086956,0.0863157894736842,0.135021097046413,0.133909287257019,0.164079822616408,0.142543859649123,"ינוב",89.3416550334358,"ינוב"
758,"יד חנה",0.0956521739130435,0.150684931506849,0.0451807228915663,0.0537084398976982,0.0405405405405405,0.0806100217864924,0.0481400437636762,0.103896103896104,0.0869565217391304,"ידחנה",93.8096295380585,"יד חנה"
767,"פורת",0.68944099378882,0.576719576719577,0.457516339869281,0.207815275310835,0.168852459016393,0.2734375,0.285074626865672,0.367986798679868,0.472834067547724,"פורת",86.1166815669804,"פורת"
769,"ניר עציון",0.575862068965517,0.62589928057554,0.692041522491349,0.551839464882943,0.541528239202658,0.536585365853659,0.559375,0.620915032679739,0.425324675324675,"נירעציון",130.832680191117,"ניר עציון"
773,"עמיקם",0.0729613733905579,0.110714285714286,0.0462962962962963,0.0220385674931129,0.0253164556962025,0.0544554455445545,0.0736040609137056,0.0893300248138958,0.0482233502538071,"עמיקם",117.549262295234,"עמיקם"
800,"בית חנניה",0.0619195046439628,0.0872093023255814,0.0598503740648379,0.0415754923413567,0.0309278350515464,0.0714285714285714,0.0802603036876356,0.090146750524109,0.0772442588726514,"ביתחנניה",110.746874357003,"בית חנניה"
806,"עין יהב",0.0319488817891374,0.0515759312320917,0.0376344086021505,0.0236220472440945,0.0175879396984925,0.02,0.0336787564766839,0.0390243902439024,0.0260047281323877,"עיןיהב",107.365947205882,"עין יהב"
807,"חניאל",0.032345013477089,0.0563063063063063,0.0242825607064018,0.04149377593361,0.0143737166324435,0.0473251028806584,0.0300429184549356,0.0511727078891258,0.0575692963752665,"חניאל",91.8233303439696,"חניאל"
808,"ניר אליהו",0.0180995475113122,0.0617283950617284,0.00421940928270042,0.0102739726027397,0.0101010101010101,0.0324675324675325,0.0299003322259136,0.043613707165109,0.0477707006369427,"ניראליהו",79.1035202847633,"ניר אליהו"
810,"עופר",0.180851063829787,0.165217391304348,0.114982578397213,0.0803858520900322,0.0473186119873817,0.067524115755627,0.0738255033557047,0.110344827586207,0.140065146579805,"עופר",122.356480971477,"עופר"
837,"עזריאל",0.429090909090909,0.313432835820896,0.338308457711443,0.168514412416851,0.205588822355289,0.239669421487603,0.24248496993988,0.329004329004329,0.291242362525458,"עזריאל",85.8503312875295,"עזריאל"
842,"געש",0.010989010989011,0.0257731958762887,0.0072463768115942,0.0154867256637168,0.0214007782101167,0.0406976744186047,0.0325047801147228,0.052158273381295,0.0414414414414414,"געש",76.5806574940646,"געש"
850,"אחיטוב",0.104477611940299,0.171641791044776,0.150776053215078,0.0972477064220184,0.0892531876138433,0.0786106032906764,0.145756457564576,0.140115163147793,0.194192377495463,"אחיטוב",98.9863765346394,"אחיטוב"
851,"ניצני עוז",0.111111111111111,0.119804400977995,0.108606557377049,0.091726618705036,0.0412186379928315,0.0577933450087566,0.0823117338003503,0.102420856610801,0.181494661921708,"ניצניעוז",91.7283077756317,"ניצני עוז"
854,"רחוב",0.470149253731343,0.370588235294118,0.402234636871508,0.225806451612903,0.14468085106383,0.171673819742489,0.150406504065041,0.162393162393162,0.246963562753036,"רחוב",132.031460703097,"רחוב"
868,"אלוני יצחק",0.181818181818182,0.0909090909090909,0.142857142857143,0.037037037037037,0.0416666666666667,0.178571428571429,0.173913043478261,0.0434782608695652,0.25,"אלונייצחק",112.140711569085,"אלוני יצחק"
872,"גאולי תימן",0.263414634146341,0.272277227722772,0.248677248677249,0.150485436893204,0.131707317073171,0.150485436893204,0.120772946859903,0.197802197802198,0.177083333333333,"גאוליתימן",96.1127264854557,"גאולי תימן"
874,"מגדל העמק",0.45748514658615,0.480964912280702,0.265168354326171,0.356847409190043,0.360176792269084,0.408306566071562,0.392501115905371,0.436642768079801,0.444500107349889,"מגדלהעמק",137.574717436686,"מגדל העמק"
877,"בית חירות",0.0223463687150838,0.0155844155844156,0.0224719101123595,0.0199115044247788,0.00211416490486258,0.0148936170212766,0.0127931769722814,0.0423728813559322,0.0108225108225108,"ביתחירות",93.5090591440819,"בית חירות"
880,"עין שריד",0.245080500894454,0.177364864864865,0.165477888730385,0.101542416452442,0.071863580998782,0.116867469879518,0.097051597051597,0.158924205378973,0.171462829736211,"עיןשריד",85.8293837031331,"עין שריד"
889,"כפר חסידים ב'",0.383720930232558,0.384615384615385,0.422222222222222,0.54,0.333333333333333,0.347826086956522,0.279220779220779,0.408805031446541,0.312101910828025,"כפרחסידיםב",139.413381104052,"כפר חסידים ב'"
913,"שבלי - אום אל-גנם",0.0179487179487179,0.0231388329979879,0.0949759119064005,0.0180351210251542,0.0225988700564972,0.0309544282029235,0.00949742777997626,0.0188323917137476,0.0106288751107174,"שבליאוםאלגנם",146.482749410878,"שבלי - אום אל-גנם"
921,"שער מנשה",0.333333333333333,0.25,0.2,0.166666666666667,0.272727272727273,0.181818181818182,0.272727272727273,0.461538461538462,0.25,"שערמנשה",105.859274379718,"שער מנשה"
922,"רכסים",0.85736149372513,0.85759953501889,0.863846509477577,0.842105263157895,0.89609644087256,0.894517169417568,0.898311444652908,0.913635515761985,0.934041459653932,"רכסים",139.67906082986,"רכסים"
942,"סואעד (חמרייה)",NA,0,0.0273972602739726,0.0833333333333333,0,0,0,0,0,"סואעדחמרייה",146.176975897065,"סואעד (חמרייה)*"
944,"בסמת טבעון",0.0532786885245902,0.0354838709677419,0.0842729970326409,0.0131690739167375,0.0638428483732351,0.0505297473512632,0.0198222829801777,0.00968660968660969,0.00499583680266445,"בסמתטבעון",139.387251028314,"בסמת טבעון"
975,"זרזיר",0.0625407166123779,0.0536700868192581,0.0857002938295788,0.0286481647269472,0.0129101667563206,0.0105551211884285,0.00809289232934553,0.00423056583818086,0.00197005516154452,"זרזיר",141.224588606875,"זרזיר"
978,"כעביה-טבאש-חג'אג'",0.307262569832402,0.107142857142857,0.139114160948222,0.0440867739678097,0.0413114754098361,0.0936128717698684,0.0095151789759855,0.00456919060052219,0.0138826690550828,"כעביהטבאשחגאג",142.6090138145,"כעביה-טבאש-חג'אג'רה"
990,"ראס עלי",NA,0.0496894409937888,0.0112994350282486,0.0297029702970297,0.258064516129032,0,0.0105633802816901,0.00543478260869565,0,"ראסעלי",144.085268568637,"ראס עלי"
994,"מנשית זבדה",0.175074183976261,0.00917431192660551,0.0411311053984576,0.00636942675159236,0.0121951219512195,0.00974658869395711,0,0.00255754475703325,0.00408997955010225,"מנשיתזבדה",139.074214502864,"מנשית זבדה"
998,"ביר אל-מכסור",0.2,0.0517666392769104,0.00400534045393859,0.0733532934131736,0.0475949367088608,0.0341319330489006,0.0039314799213704,0.0173010380622837,0.00117343346632246,"ביראלמכסור",147.065506516193,"ביר אל-מכסור"
1020,"אור עקיבא",0.451305683563748,0.448430493273543,0.261329305135952,0.271913746630728,0.222142047211628,0.283467783110385,0.266875061053043,0.302775179295292,0.308759996323191,"אורעקיבא",106.145054656694,"אור עקיבא"
1024,"חרוצים",0.186335403726708,0.177111716621253,0.128787878787879,0.114093959731544,0.0592255125284738,0.0950226244343891,0.0875576036866359,0.0913348946135831,0.116772823779193,"חרוצים",78.1559277100065,"חרוצים"
1044,"יעף",NA,NA,0.0803571428571429,0.0161290322580645,0.0476190476190476,0.0719424460431655,0.0503597122302158,0.126865671641791,0.119402985074627,"יעף",86.7186263333281,"יעף"
1057,"נווה זוהר",NA,NA,0.142857142857143,0.1,0.136363636363636,0.114285714285714,0.0476190476190476,0.24,0.263157894736842,"נווהזוהר",86.6153736448038,"נווה זוהר"
1061,"נצרת עילית",0.397083062784077,0.430113802159323,0.080826975141521,0.271456995568418,0.274869724426083,0.289686344336392,0.263666320588634,0.278685198336208,0.277833167165171,"נצרתעילית",142.420451164397,"נצרת עילית"
1069,"רם-און",0.0457142857142857,0.0654911838790932,0.0547045951859956,0.0416666666666667,0.0422535211267606,0.0501002004008016,0.053388090349076,0.0884086444007859,0.05,"רםאון",125.512357337545,"רם-און"
1077,"גבעת שפירא",0.0471698113207547,0.0344827586206897,0.0340136054421769,0.0289017341040462,0.0357142857142857,0.072289156626506,0.064327485380117,0.0470588235294118,0.0508474576271186,"גבעתשפירא",91.7040971171502,"גבעת שפירא"
1102,"צוקי ים",0.08,0.108910891089109,0.115384615384615,0.0483870967741935,0.0336134453781513,0.0789473684210526,0.0504201680672269,0.0661764705882353,0.0909090909090909,"צוקיים",91.4563900566924,"צוקי ים"
1108,"אומן",0.428571428571429,0.510204081632653,0.205479452054795,0.248587570621469,0.173076923076923,0.289592760180996,0.212121212121212,0.259398496240602,0.297935103244838,"אומן",128.224921313989,"אומן"
1110,"חבר",0.32258064516129,0.330827067669173,0.208333333333333,0.203592814371257,0.0865800865800866,0.168,0.154440154440154,0.197879858657244,0.260387811634349,"חבר",128.077983220201,"חבר"
1124,"נאות הכיכר",0.0320855614973262,0.06875,0.053030303030303,0.0367647058823529,0.0204081632653061,0.0268456375838926,0.037037037037037,0.0559440559440559,0.0479452054794521,"נאותהכיכר",95.9978540434124,"נאות הכיכר"
